"";"PA";"PB";"Pl";"Pb";"BA";"BB";"Bl";"Bb";"Pmae";"Bmae"
"106";0,991056452903464;0,181765378321317;1,30507805756147;0,743312482514514;0,850059885612628;0,250174348932401;0,0920641490756602;0,0101003531511581;85,3363796360631;0,206369776355855
"107";0,998413312381525;0,165073763351736;1,31285070773189;0,74936528931931;0,847492268365767;0,248557518951114;0,080446116681944;0,00886599361806304;85,3363796360631;0,206369776355855
"108";0,99989994634483;0,161507312100848;1,30508372214719;0,743306604184587;0,907918760459296;0,24315472487451;0,0920633511570369;0,0101009510431254;85,3363796360631;0,206369776355855
"109";0,999889869140927;0,164048976195331;1,30427591059657;0,743152469092072;0,908719239427255;0,243583694407626;0,0918818807114883;0,0102148540549014;85,3363796360631;0,206369776355855
"110";0,996431461010107;0,166892395769144;1,25036106132391;0,732633206446733;0,938783444991779;0,241833273108722;0,0920641676113285;0,0101003496809005;85,3363796360631;0,206369776355855
"111";0,999899972601215;0,181078289582561;1,25614981002619;0,732523203045226;0,892535771886719;0,243534544116835;0,093627596194608;0,0103267841993622;85,3363796360631;0,206369776355855
"112";0,998905403175049;0,181276336343988;1,3135189566945;0,739589213541032;0,90223383825575;0,23638250475466;0,0920543880137122;0,0101150544954274;85,3363796360631;0,206369776355855
"113";0,999898034317399;0,181069591072236;1,21451843087107;0,723304280620624;0,94000899334247;0,200107197080859;0,0857078440376371;0,0164566593432793;85,3363796360631;0,206369776355855
"114";0,999826289144046;0,18109818243091;1,41435594730929;0,634098611757901;0,934950619552199;0,235674364832846;0,0920671550864677;0,0101010671320449;85,3363796360631;0,206369776355855
"115";0,998975830101818;0,181263252083758;1,31016376874839;0,744429532574454;0,935010828188174;0,235317647726681;0,0920667059708066;0,0101009894909372;85,3363796360631;0,206369776355855
"116";0,999899761906845;0,181084844089276;1,31947914194356;0,72891122195512;0,934366815628137;0,239046534068085;0,0913945426514676;0,0107700124544834;85,3363796360631;0,206369776355855
